	mc
WMC2488317	65
WMC2488318	58
WMC2488319	20
WMC2488324	61
WMC2488325	4
WMC2488327	20
WMC2488328	18
WMC2488329	63
WMC2488331	68
WMC2488334	3
WMC2488335	14
WMC2488336	21
WMC2488338	20
WMC2488339	57
WMC2488340	14
WMC2488341	50
WMC2488342	20
WMC2488343	55
WMC2488344	60
WMC2488347	61
WMC2488350	34
WMC2488351	19
WMC2488352	21
WMC2488353	51
WMC2488355	13
WMC2488356	66
WMC2488357	22
WMC2488359	62
WMC2488360	49
WMC2488361	18
WMC2488363	3
WMC2488364	59
WMC2488365	48
WMC2488367	64
WMC2488369	53
WMC2488370	19
WMC2488371	58
WMC2488372	60
WMC2488373	48
WMC2488374	50
WMC2488377	13
WMC2488381	19
WMC2488382	50
WMC2488386	60
WMC2488387	52
WMC2488389	50
WMC2488390	19
WMC2488391	54
WMC2488394	59
WMC2488395	70
WMC2488396	48
WMC2488397	61
WMC2488398	40
WMC2488399	46
WMC2488400	3
WMC2488401	16
WMC2488402	20
WMC2488404	57
WMC2488406	20
WMC2488407	13
WMC2488408	20
WMC2488409	50
WMC2488410	70
WMC2488412	51
WMC2488413	61
WMC2488414	48
WMC2488415	3
WMC2488416	56
WMC2488417	67
WMC2488418	49
WMC2488419	49
WMC2488421	48
WMC2488423	52
WMC2488424	20
WMC2488425	20
WMC2488426	50
WMC2488428	13
WMC2488429	50
WMC2488430	58
WMC2488431	21
WMC2488432	27
WMC2488433	19
WMC2488434	26
WMC2488436	39
WMC2488440	20
WMC2488443	50
WMC2488446	64
WMC2488447	3
WMC2488448	51
WMC2488451	23
WMC2488452	39
WMC2488453	62
WMC2488454	16
WMC2488455	63
WMC2488456	67
WMC2488457	50
WMC2488459	39
WMC2488460	63
WMC2488462	69
WMC2488463	53
WMC2488464	53
WMC2488465	19
WMC2488467	65
WMC2488469	50
WMC2488470	52
WMC2488472	50
WMC2488473	53
WMC2488474	161
WMC2488476	46
WMC2488477	17
WMC2488478	20
WMC2488480	20
WMC2488481	217
WMC2488482	80
WMC2488484	198
WMC2488485	214
WMC2488486	133
WMC2488487	91
WMC2488489	182
WMC2488490	209
WMC2488491	8
WMC2488492	101
WMC2488493	159
WMC2488494	201
WMC2488495	75
WMC2488496	90
WMC2488497	180
WMC2488498	213
WMC2488499	124
WMC2488500	213
WMC2488502	186
WMC2488503	211
WMC2488504	139
WMC2488505	217
WMC2488506	76
WMC2488507	169
WMC2488508	163
WMC2488509	193
WMC2488510	89
WMC2488511	208
WMC2488512	65
WMC2488514	188
WMC2488515	197
WMC2488516	176
WMC2488517	88
WMC2488518	211
WMC2488519	170
WMC2488521	168
WMC2488523	218
WMC2488524	171
WMC2488525	185
WMC2488526	118
WMC2488527	205
WMC2488528	89
WMC2488529	153
WMC2488530	92
WMC2488531	206
WMC2488532	213
WMC2488533	196
WMC2488534	120
WMC2488535	187
WMC2488536	208
WMC2488537	181
WMC2488539	126
WMC2488541	204
WMC2488543	212
WMC2488544	153
WMC2488545	211
WMC2488546	209
WMC2488548	170
WMC2488549	209
WMC2488550	124
WMC2488551	207
WMC2488552	162
WMC2488553	215
WMC2488554	158
WMC2488555	209
WMC2488556	213
WMC2488557	214
WMC2488558	119
WMC2488559	72
WMC2488561	77
WMC2488564	89
WMC2488565	114
WMC2488566	187
WMC2488567	194
WMC2488568	77
WMC2488569	169
WMC2488570	178
WMC2488571	149
WMC2488572	211
WMC2488573	207
WMC2488574	195
WMC2488575	172
WMC2488577	95
WMC2488579	123
WMC2488581	162
WMC2488583	103
WMC2488585	166
WMC2488586	76
WMC2488590	99
WMC2488591	91
WMC2488592	200
WMC2488593	216
WMC2488594	117
WMC2488595	93
WMC2488596	192
WMC2488598	95
WMC2488599	71
WMC2488600	121
WMC2488602	76
WMC2488603	209
WMC2488604	203
WMC2488605	10
WMC2488606	189
WMC2488607	180
WMC2488608	100
WMC2488609	198
WMC2488611	217
WMC2488612	125
WMC2488613	166
WMC2488614	201
WMC2488615	99
WMC2488616	102
WMC2488618	107
WMC2488619	206
WMC2488620	181
WMC2488621	91
WMC2488623	8
WMC2488624	218
WMC2488626	174
WMC2488627	84
WMC2488628	204
WMC2488629	124
WMC2488630	170
WMC2488631	187
WMC2488632	75
WMC2488633	104
WMC2488634	86
WMC2488635	193
WMC2488637	80
WMC2488638	207
WMC2488639	202
WMC2488640	90
WMC2488641	120
WMC2488643	212
WMC2488644	126
WMC2488645	168
WMC2488646	144
WMC2488647	131
WMC2488648	74
WMC2488651	152
WMC2488652	105
WMC2488653	177
WMC2488655	158
WMC2488656	182
WMC2488658	213
WMC2488659	164
WMC2488660	190
WMC2488661	74
WMC2488662	183
WMC2488663	217
WMC2488664	166
WMC2488666	213
WMC2488667	109
WMC2488668	177
WMC2488670	184
WMC2488672	192
WMC2488673	216
WMC2488674	166
WMC2488675	210
WMC2488677	209
WMC2488678	118
WMC2488679	167
WMC2488681	90
WMC2488682	79
WMC2488684	192
WMC2488685	78
WMC2488686	147
WMC2488687	215
WMC2488688	191
WMC2488689	207
WMC2488690	121
WMC2488691	185
WMC2488692	207
WMC2488695	83
WMC2488696	132
WMC2488699	196
WMC2488700	213
WMC2488701	21
WMC2488702	182
WMC2488703	136
WMC2488704	191
WMC2488705	116
WMC2488708	114
WMC2488709	182
WMC2488710	120
WMC2488711	99
WMC2488712	170
WMC2488713	180
WMC2488716	187
WMC2488717	114
WMC2488719	208
WMC2488720	209
WMC2488722	206
WMC2488723	180
WMC2488724	216
WMC2488725	89
WMC2488728	184
WMC2488730	180
WMC2488731	213
WMC2488732	197
WMC2488734	218
WMC2488736	135
WMC2488737	74
WMC2488739	175
WMC2488740	124
WMC2488742	169
WMC2488743	195
WMC2488744	72
WMC2488745	179
WMC2488747	90
WMC2488748	84
WMC2488749	180
WMC2488750	165
WMC2488751	137
WMC2488752	71
WMC2488753	191
WMC2488754	182
WMC2488756	128
WMC2488758	167
WMC2488761	158
WMC2488764	52
WMC2488767	215
WMC2488768	90
WMC2488769	209
WMC2488771	170
WMC2488774	128
WMC2488775	217
WMC2488778	214
WMC2488779	112
WMC2488780	193
WMC2488781	88
WMC2488782	139
WMC2488783	83
WMC2488786	123
WMC2488787	180
WMC2488789	174
WMC2488791	121
WMC2488792	213
WMC2488793	100
WMC2488794	162
WMC2488796	213
WMC2488797	189
WMC2488798	212
WMC2488800	186
WMC2488802	179
WMC2488803	90
WMC2488804	201
WMC2488805	111
WMC2488807	188
WMC2488808	79
WMC2488810	172
WMC2488811	172
WMC2488812	212
WMC2488813	153
WMC2488814	75
WMC2488815	90
WMC2488816	181
WMC2488818	209
WMC2488819	210
WMC2488820	89
WMC2488821	129
WMC2488822	209
WMC2488823	104
WMC2488824	102
WMC2488825	71
WMC2488826	124
WMC2488827	182
WMC2488828	217
WMC2488829	209
WMC2488831	166
WMC2488832	209
WMC2488833	75
WMC2488834	125
WMC2488835	92
WMC2488836	134
WMC2488838	185
WMC2488839	200
WMC2488840	170
WMC2488841	182
WMC2488842	84
WMC2488843	113
WMC2488845	209
WMC2488846	211
WMC2488847	72
WMC2488848	208
WMC2488849	192
WMC2488851	141
WMC2488852	212
WMC2488853	87
WMC2488854	205
WMC2488855	211
WMC2488856	215
WMC2488857	174
WMC2488859	212
WMC2488860	178
WMC2488861	218
WMC2488864	82
WMC2489249	94
WMC2489252	136
WMC2489255	91
WMC2489258	105
WMC2489259	133
WMC2489260	75
WMC2489261	138
WMC2489262	164
WMC2489263	10
WMC2489265	91
WMC2489266	73
WMC2489267	158
WMC2489268	78
WMC2489269	182
WMC2489271	90
WMC2489272	147
WMC2489274	100
WMC2489275	106
WMC2489276	118
WMC2489277	75
WMC2489278	144
WMC2489279	135
WMC2489280	84
WMC2489282	116
WMC2489283	159
WMC2489284	134
WMC2489285	149
WMC2489286	154
WMC2489287	148
WMC2489288	140
WMC2489289	149
WMC2489290	83
WMC2489292	114
WMC2489293	80
WMC2489294	173
WMC2489295	92
WMC2489296	136
WMC2489297	211
WMC2489299	101
WMC2489300	149
WMC2489301	93
WMC2489302	151
WMC2489303	94
WMC2489305	140
WMC2489306	96
WMC2489307	209
WMC2489309	113
WMC2489313	80
WMC2489314	140
WMC2489315	186
WMC2489316	88
WMC2489317	141
WMC2489318	81
WMC2489319	85
WMC2489321	111
WMC2489323	149
WMC2489324	158
WMC2489325	153
WMC2489327	143
WMC2489328	80
WMC2489329	106
WMC2489331	207
WMC2489332	105
WMC2489333	117
WMC2489334	139
WMC2489335	120
WMC2489336	107
WMC2489337	88
WMC2489338	145
WMC2489339	80
WMC2489340	136
WMC2489341	134
WMC2489347	143
WMC2489353	92
WMC2489354	103
WMC2489357	94
WMC2489358	79
WMC2489360	131
WMC2489361	94
WMC2489362	105
WMC2489364	78
WMC2489366	74
WMC2489367	133
WMC2489369	144
WMC2489370	163
WMC2489371	206
WMC2489372	141
WMC2489374	130
WMC2489375	79
WMC2489377	150
WMC2489379	114
WMC2489381	180
WMC2489382	203
WMC2489383	104
WMC2489384	87
WMC2489386	182
WMC2489389	105
WMC2489390	202
WMC2489391	155
WMC2489393	85
WMC2489394	97
WMC2489395	73
WMC2489398	172
WMC2489400	200
WMC2489401	144
WMC2489402	87
WMC2489403	84
WMC2489404	119
WMC2489405	126
WMC2489407	105
WMC2489408	85
WMC2489410	149
WMC2489411	218
WMC2489412	217
WMC2489415	202
WMC2489416	80
WMC2489417	105
WMC2489418	121
WMC2489419	201
WMC2489420	113
WMC2489421	154
WMC2489422	123
WMC2489423	72
WMC2489424	94
WMC2489426	95
WMC2489427	106
WMC2489428	154
WMC2489429	162
WMC2489430	125
WMC2489432	148
WMC2489434	154
WMC2489435	200
WMC2489436	162
WMC2489437	90
WMC2489438	93
WMC2489440	91
WMC2489444	12
WMC2489446	108
WMC2489447	153
WMC2489450	102
WMC2489452	114
WMC2489455	79
WMC2489458	99
WMC2489461	144
WMC2489462	92
WMC2489463	115
WMC2489468	177
WMC2489469	125
WMC2489470	154
WMC2489471	105
WMC2489477	116
WMC2489478	85
WMC2489479	128
WMC2489480	122
WMC2489481	148
WMC2489483	154
WMC2489484	96
WMC2489485	117
WMC2489486	139
WMC2489487	148
WMC2489488	117
WMC2489489	154
WMC2489490	162
WMC2489491	207
WMC2489492	80
WMC2489493	92
WMC2489494	152
WMC2489495	80
WMC2489496	120
WMC2489497	102
WMC2489498	90
WMC2489499	92
WMC2489500	129
WMC2489502	109
WMC2489503	114
WMC2489505	136
WMC2489508	94
WMC2489509	93
WMC2489510	126
WMC2489511	134
WMC2489512	147
WMC2489513	80
WMC2489516	114
WMC2489517	154
WMC2489518	174
WMC2489519	154
WMC2489520	116
WMC2489521	115
WMC2489522	120
WMC2489523	122
WMC2489524	153
WMC2489525	121
WMC2489526	116
WMC2489529	147
WMC2489530	96
WMC2489531	102
WMC2489532	187
WMC2489534	148
WMC2489536	152
WMC2489537	150
WMC2489538	137
WMC2489539	154
WMC2489546	134
WMC2489548	122
WMC2489549	123
WMC2489550	152
WMC2489551	84
WMC2489552	133
WMC2489554	93
WMC2489557	186
WMC2489558	121
WMC2489559	96
WMC2489560	92
WMC2489562	168
WMC2489564	114
WMC2489565	122
WMC2489566	150
WMC2489568	76
WMC2489571	95
WMC2489572	154
WMC2489573	153
WMC2489576	140
WMC2489579	97
WMC2489580	92
WMC2489582	95
WMC2489583	200
WMC2489584	150
WMC2489586	201
WMC2489588	117
WMC2489590	116
WMC2489591	103
WMC2489595	148
WMC2489597	122
WMC2489598	140
WMC2489599	90
WMC2489600	87
WMC2489601	97
WMC2489603	82
WMC2489605	148
WMC2489606	131
WMC2489607	79
WMC2489608	111
WMC2489609	115
WMC2489610	151
WMC2489611	116
WMC2489613	215
WMC2489614	119
WMC2489615	74
WMC2489616	163
WMC2489617	150
WMC2489621	79
WMC2489622	103
WMC2489624	153
WMC2489625	132
WMC2489626	129
WMC2489627	119
WMC2489628	139
WMC2489629	90
WMC2489632	150
WMC2489633	54
WMC2489634	52
WMC2489635	57
WMC2489636	59
WMC2489637	36
WMC2489638	14
WMC2489639	46
WMC2489641	48
WMC2489642	56
WMC2489643	63
WMC2489644	3
WMC2489645	3
WMC2489646	23
WMC2489647	60
WMC2489648	20
WMC2489649	2
WMC2489650	41
WMC2489651	54
WMC2489653	46
WMC2489654	54
WMC2489655	22
WMC2489656	38
WMC2489657	61
WMC2489658	58
WMC2489659	53
WMC2489660	49
WMC2489661	53
WMC2489662	15
WMC2489664	34
WMC2489667	14
WMC2489668	52
WMC2489670	58
WMC2489671	3
WMC2489672	17
WMC2489675	19
WMC2489676	19
WMC2489677	12
WMC2489679	15
WMC2489680	63
WMC2489681	3
WMC2489682	58
WMC2489683	21
WMC2489684	48
WMC2489685	21
WMC2489686	3
WMC2489687	2
WMC2489689	51
WMC2489690	16
WMC2489691	50
WMC2489692	67
WMC2489693	63
WMC2489694	62
WMC2489696	59
WMC2489697	63
WMC2489698	46
WMC2489699	48
WMC2489700	22
WMC2489701	20
WMC2489704	39
WMC2489706	14
WMC2489707	60
WMC2489708	36
WMC2489709	26
WMC2489710	25
WMC2489711	16
WMC2489713	46
WMC2489715	14
WMC2489716	22
WMC2489718	16
WMC2489720	20
WMC2489721	23
WMC2489723	21
WMC2489724	15
WMC2489725	44
WMC2489727	59
WMC2489730	51
WMC2489731	26
WMC2489732	63
WMC2489733	44
WMC2489738	69
WMC2489739	45
WMC2489740	63
WMC2489741	14
WMC2489742	64
WMC2489744	51
WMC2489745	52
WMC2489748	51
WMC2489750	58
WMC2489751	64
WMC2489753	34
WMC2489758	138
WMC2489759	10
WMC2489760	25
WMC2489763	48
WMC2489764	20
WMC2489765	20
WMC2489766	3
WMC2489767	57
WMC2489768	22
WMC2489770	17
WMC2489772	23
WMC2489775	42
WMC2489778	52
WMC2489781	46
WMC2489782	4
WMC2489784	26
WMC2489785	45
WMC2489786	13
WMC2489787	69
WMC2489788	13
WMC2489789	14
WMC2489791	20
WMC2489792	18
WMC2489793	48
WMC2489795	61
WMC2489796	20
WMC2489799	70
WMC2489801	59
WMC2489802	62
WMC2489803	55
WMC2489804	3
WMC2489805	15
WMC2489806	20
WMC2489807	48
WMC2489808	22
WMC2489810	14
WMC2489811	64
WMC2489812	14
WMC2489815	37
WMC2489816	22
WMC2489818	54
WMC2489819	58
WMC2489821	15
WMC2489824	62
WMC2489829	57
WMC2489830	3
WMC2489831	20
WMC2489834	63
WMC2489835	39
WMC2489837	14
WMC2489840	25
WMC2489842	62
WMC2489844	48
WMC2489845	15
WMC2489847	48
WMC2489850	21
WMC2489851	54
WMC2489852	19
WMC2489853	18
WMC2489854	39
WMC2489859	26
WMC2489860	26
WMC2489861	41
WMC2489863	67
WMC2489865	14
WMC2489868	23
WMC2489869	61
WMC2489870	26
WMC2489871	59
WMC2489872	37
WMC2489873	63
WMC2489874	13
WMC2489875	22
WMC2489876	53
WMC2489878	58
WMC2489879	19
WMC2489880	63
WMC2489881	24
WMC2489883	16
WMC2489884	21
WMC2489887	62
WMC2489889	70
WMC2489890	48
WMC2489891	17
WMC2489893	14
WMC2489894	63
WMC2489895	39
WMC2489897	13
WMC2489899	53
WMC2489903	21
WMC2489904	20
WMC2489905	50
WMC2489906	54
WMC2489907	34
WMC2489909	20
WMC2489912	51
WMC2489913	24
WMC2489918	45
WMC2489919	60
WMC2489923	20
WMC2489925	19
WMC2489926	62
WMC2489929	49
WMC2489930	22
WMC2489931	22
WMC2489933	51
WMC2489934	4
WMC2489935	34
WMC2489936	25
WMC2489938	51
WMC2489939	26
WMC2489940	48
WMC2489941	54
WMC2489942	52
WMC2489943	61
WMC2489944	3
WMC2489945	49
WMC2489946	18
WMC2489947	24
WMC2489948	13
WMC2489949	60
WMC2489951	42
WMC2489952	45
WMC2489954	18
WMC2489955	42
WMC2489956	42
WMC2489958	39
WMC2489959	45
WMC2489961	43
WMC2489964	41
WMC2489966	63
WMC2489967	13
WMC2489969	70
WMC2489970	51
WMC2489971	58
WMC2489972	63
WMC2489973	48
WMC2489974	22
WMC2489975	26
WMC2489976	40
WMC2489977	13
WMC2489979	63
WMC2489980	14
WMC2489981	16
WMC2489985	16
WMC2489987	49
WMC2489988	70
WMC2489989	51
WMC2489990	19
WMC2489991	23
WMC2489992	61
WMC2489993	3
WMC2489994	58
WMC2489995	58
WMC2489996	50
WMC2489997	20
WMC2489999	20
WMC2490006	17
WMC2490009	20
WMC2490013	17
WMC2490014	48
WMC2490015	21
WMC2490017	158
WMC2490019	158
WMC2490020	156
WMC2490026	161
WMC2490027	159
WMC2490028	156
WMC2490033	138
WMC2490034	160
WMC2490035	158
WMC2490041	165
WMC2490042	165
WMC2490043	158
WMC2490044	195
WMC2490049	158
WMC2490050	81
WMC2490051	178
WMC2490052	158
WMC2490057	158
WMC2490058	158
WMC2490059	35
WMC2490060	156
WMC2490065	172
WMC2490066	158
WMC2490067	158
WMC2490068	156
WMC2490073	77
WMC2490074	162
WMC2490075	158
WMC2490076	156
WMC2490081	79
WMC2490082	123
WMC2490083	158
WMC2490084	158
WMC2490089	156
WMC2490091	161
WMC2490092	188
WMC2490097	158
WMC2490099	203
WMC2490100	158
WMC2490105	158
WMC2490106	158
WMC2490107	158
WMC2490108	158
WMC2490114	136
WMC2490115	88
WMC2490122	161
WMC2490123	158
WMC2490124	156
WMC2490129	138
WMC2490131	158
WMC2490132	64
WMC2490139	158
WMC2490140	158
WMC2490145	158
WMC2490146	158
WMC2490147	161
WMC2490153	177
WMC2490154	203
WMC2490162	158
WMC2490163	159
WMC2490170	158
WMC2490171	158
WMC2490172	174
WMC2490178	158
WMC2490179	139
WMC2490180	158
WMC2490185	37
WMC2490188	162
WMC2490193	158
WMC2490196	160
WMC2490203	156
WMC2490204	188
WMC2490218	156
WMC2490219	158
WMC2490233	158
WMC2490235	176
WMC2490236	158
WMC2490241	157
WMC2490244	33
WMC2490249	165
WMC2490252	158
WMC2490258	158
WMC2490259	156
WMC2490260	158
WMC2490266	158
WMC2490267	158
WMC2490274	158
WMC2490275	156
WMC2490281	160
WMC2490283	161
WMC2490284	202
WMC2490289	158
WMC2490291	158
WMC2490292	158
WMC2490306	166
WMC2490313	158
WMC2490321	158
WMC2490322	164
WMC2490323	179
WMC2490331	156
WMC2490332	165
WMC2490337	9
WMC2490339	165
WMC2490340	190
WMC2490347	158
WMC2490348	160
WMC2490355	159
WMC2490361	158
WMC2490363	159
WMC2490364	158
WMC2490369	158
WMC2490370	158
WMC2490371	156
WMC2490372	156
WMC2490377	158
WMC2490380	158
WMC2490385	158
WMC2490387	159
WMC2490388	158
WMC2490393	156
WMC2490394	37
WMC2490395	138
WMC2490404	198
WMC2490405	217
WMC2490407	189
WMC2490410	209
WMC2490412	72
WMC2490413	178
WMC2490414	198
WMC2490415	198
WMC2490416	114
WMC2490418	167
WMC2490421	185
WMC2490422	184
WMC2490423	208
WMC2490425	211
WMC2490426	183
WMC2490427	166
WMC2490428	190
WMC2490431	216
WMC2490432	80
WMC2490436	185
WMC2490437	206
WMC2490439	218
WMC2490441	209
WMC2490442	105
WMC2490443	80
WMC2490446	82
WMC2490448	184
WMC2490449	206
WMC2490452	111
WMC2490454	177
WMC2490455	198
WMC2490456	125
WMC2490457	204
WMC2490460	209
WMC2490461	166
WMC2490462	207
WMC2490464	217
WMC2490465	201
WMC2490466	216
WMC2490467	76
WMC2490468	134
WMC2490469	176
WMC2490470	174
WMC2490471	94
WMC2490472	175
WMC2490473	215
WMC2490475	169
WMC2490476	208
WMC2490477	85
WMC2490479	180
WMC2490480	181
WMC2490481	171
WMC2490485	217
WMC2490486	209
WMC2490488	179
WMC2490489	179
WMC2490490	185
WMC2490492	97
WMC2490493	181
WMC2490494	78
WMC2490495	90
WMC2490496	203
WMC2490501	190
WMC2490503	192
WMC2490508	204
WMC2490510	189
WMC2490511	90
WMC2490514	183
WMC2490517	179
WMC2490522	175
WMC2490526	207
WMC2490527	11
WMC2490528	92
WMC2490530	70
WMC2490531	204
WMC2490532	172
WMC2490533	187
WMC2490536	175
WMC2490537	162
WMC2490539	204
WMC2490540	201
WMC2490542	215
WMC2490543	94
WMC2490548	177
WMC2490550	174
WMC2490552	170
WMC2490556	164
WMC2490557	211
WMC2490560	167
WMC2490563	199
WMC2490564	210
WMC2490567	131
WMC2490568	132
WMC2490570	210
WMC2490573	173
WMC2490574	217
WMC2490577	7
WMC2490578	207
WMC2490579	190
WMC2490580	92
WMC2490584	73
WMC2490586	184
WMC2490596	200
WMC2490604	182
WMC2490606	172
WMC2490613	209
WMC2490614	209
WMC2490615	216
WMC2490619	165
WMC2490620	181
WMC2490621	78
WMC2490626	80
WMC2490628	76
WMC2490629	183
WMC2490630	218
WMC2490635	176
WMC2490636	180
WMC2490638	71
WMC2490640	195
WMC2490645	101
WMC2490646	217
WMC2490647	199
WMC2490648	154
WMC2490650	218
WMC2490651	211
WMC2490655	186
WMC2490656	101
WMC2490657	212
WMC2490658	169
WMC2490659	176
WMC2490660	209
WMC2490667	176
WMC2490669	206
WMC2490670	202
WMC2490671	111
WMC2490672	187
WMC2490674	168
WMC2490675	64
WMC2490676	205
WMC2490677	217
WMC2490678	206
WMC2490680	195
WMC2490686	173
WMC2490687	204
WMC2490689	158
WMC2490693	208
WMC2490694	218
WMC2490698	171
WMC2490700	167
WMC2490701	178
WMC2490702	216
WMC2490703	184
WMC2490706	189
WMC2490709	211
WMC2490715	132
WMC2490717	132
WMC2490718	97
WMC2490719	163
WMC2490720	158
WMC2490723	176
WMC2490724	180
WMC2490726	104
WMC2490730	192
WMC2490731	165
WMC2490733	92
WMC2490736	174
WMC2490737	91
WMC2490738	174
WMC2490739	182
WMC2490742	217
WMC2490743	166
WMC2490744	111
WMC2490745	120
WMC2490752	200
WMC2490753	90
WMC2490754	192
WMC2490758	211
WMC2490760	166
WMC2490762	173
WMC2490763	189
WMC2490765	163
WMC2490767	127
WMC2490771	188
WMC2490772	176
WMC2490774	210
WMC2490776	165
WMC2490778	189
WMC2490780	183
WMC2490785	186
WMC2490786	137
WMC2490787	129
WMC2490788	214
WMC2490789	158
WMC2490793	159
WMC2490794	97
WMC2490796	93
WMC2490797	161
WMC2490799	132
WMC2490800	163
WMC2490801	81
WMC2490802	117
WMC2490803	80
WMC2490804	81
WMC2490805	6
WMC2490807	141
WMC2490808	116
WMC2490809	122
WMC2490810	152
WMC2490812	108
WMC2490813	103
WMC2490814	192
WMC2490815	122
WMC2490816	213
WMC2490817	157
WMC2490819	132
WMC2490820	125
WMC2490821	139
WMC2490822	118
WMC2490823	120
WMC2490824	120
WMC2490827	172
WMC2490828	110
WMC2490829	75
WMC2490830	214
WMC2490831	204
WMC2490832	80
WMC2490833	136
WMC2490835	71
WMC2490836	129
WMC2490837	115
WMC2490838	86
WMC2490839	132
WMC2490840	205
WMC2490841	203
WMC2490843	137
WMC2490844	89
WMC2490846	139
WMC2490848	212
WMC2490849	109
WMC2490850	107
WMC2490851	153
WMC2490852	148
WMC2490853	207
WMC2490855	133
WMC2490856	106
WMC2490857	85
WMC2490858	209
WMC2490859	152
WMC2490861	143
WMC2490862	131
WMC2490865	196
WMC2490868	142
WMC2490869	95
WMC2490870	138
WMC2490871	201
WMC2490872	197
WMC2490873	118
WMC2490875	73
WMC2490877	120
WMC2490878	181
WMC2490879	198
WMC2490887	82
WMC2490889	137
WMC2490892	139
WMC2490893	149
WMC2490894	100
WMC2490895	76
WMC2490898	82
WMC2490900	106
WMC2490903	105
WMC2490906	120
WMC2490907	137
WMC2490909	101
WMC2490910	137
WMC2490911	202
WMC2490912	111
WMC2490914	144
WMC2490915	150
WMC2490916	111
WMC2490917	146
WMC2490920	140
WMC2490922	103
WMC2490926	119
WMC2490927	146
WMC2490930	115
WMC2490932	143
WMC2490935	111
WMC2490936	122
WMC2490939	194
WMC2490940	81
WMC2490941	152
WMC2490943	104
WMC2490944	109
WMC2490947	135
WMC2490948	137
WMC2490949	202
WMC2490951	107
WMC2490952	139
WMC2490954	83
WMC2490956	117
WMC2490957	185
WMC2490958	161
WMC2490959	159
WMC2490960	133
WMC2490964	116
WMC2490965	161
WMC2490967	152
WMC2490968	195
WMC2490976	145
WMC2490977	153
WMC2490983	131
WMC2490990	121
WMC2490991	12
WMC2490993	204
WMC2490994	97
WMC2490996	123
WMC2490997	155
WMC2490999	74
WMC2491000	104
WMC2491002	140
WMC2491004	87
WMC2491008	140
WMC2491012	158
WMC2491014	72
WMC2491015	153
WMC2491017	81
WMC2491019	8
WMC2491022	87
WMC2491024	147
WMC2491026	135
WMC2491028	139
WMC2491029	93
WMC2491030	146
WMC2491031	208
WMC2491036	131
WMC2491039	154
WMC2491041	150
WMC2491042	150
WMC2491043	130
WMC2491044	81
WMC2491045	133
WMC2491047	99
WMC2491049	80
WMC2491052	117
WMC2491054	141
WMC2491055	147
WMC2491056	91
WMC2491057	133
WMC2491058	20
WMC2491059	203
WMC2491061	83
WMC2491062	167
WMC2491065	158
WMC2491069	91
WMC2491070	120
WMC2491072	150
WMC2491077	177
WMC2491082	154
WMC2491086	121
WMC2491087	75
WMC2491088	148
WMC2491092	117
WMC2491094	101
WMC2491095	207
WMC2491101	188
WMC2491102	147
WMC2491103	91
WMC2491104	155
WMC2491107	123
WMC2491108	136
WMC2491109	115
WMC2491114	138
WMC2491115	159
WMC2491117	137
WMC2491118	217
WMC2491120	98
WMC2491122	101
WMC2491123	133
WMC2491126	114
WMC2491127	150
WMC2491128	87
WMC2491133	89
WMC2491135	101
WMC2491136	106
WMC2491137	148
WMC2491139	104
WMC2491141	129
WMC2491143	144
WMC2491145	94
WMC2491146	139
WMC2491147	133
WMC2491148	102
WMC2491152	101
WMC2491153	88
WMC2491155	120
WMC2491158	108
WMC2491161	170
WMC2491163	150
WMC2491165	137
WMC2491168	123
WMC2491169	210
WMC2491170	195
WMC2491172	193
WMC2491175	71
WMC2491178	209
WMC2491179	190
WMC2491180	166
WMC2491181	208
WMC2491182	192
WMC2491184	213
WMC2491185	76
WMC2491186	114
WMC2491188	213
WMC2491189	209
WMC2491190	217
WMC2491192	148
WMC2491193	179
WMC2491194	77
WMC2491195	218
WMC2491196	126
WMC2491197	209
WMC2491198	185
WMC2491199	212
WMC2491200	111
WMC2491202	180
WMC2491203	217
WMC2491207	208
WMC2491209	120
WMC2491210	185
WMC2491211	8
WMC2491212	78
WMC2491213	90
WMC2491214	179
WMC2491215	167
WMC2491216	216
WMC2491219	166
WMC2491221	120
WMC2491222	206
WMC2491223	179
WMC2491224	129
WMC2491225	126
WMC2491227	165
WMC2491228	112
WMC2491231	123
WMC2491232	84
WMC2491233	189
WMC2491234	165
WMC2491236	190
WMC2491237	119
WMC2491238	111
WMC2491239	78
WMC2491241	217
WMC2491242	172
WMC2491243	183
WMC2491244	115
WMC2491245	178
WMC2491246	180
WMC2491247	76
WMC2491249	216
WMC2491252	217
WMC2491253	135
WMC2491254	174
WMC2491256	208
WMC2491257	206
WMC2491258	199
WMC2491259	119
WMC2491260	209
WMC2491261	218
WMC2491262	207
WMC2491263	190
WMC2491273	85
WMC2491276	217
WMC2491279	72
WMC2491280	209
WMC2491281	158
WMC2491283	213
WMC2491286	198
WMC2491287	137
WMC2491290	169
WMC2491291	216
WMC2491292	190
WMC2491293	158
WMC2491296	215
WMC2491297	91
WMC2491300	6
WMC2491301	176
WMC2491307	170
WMC2491310	179
WMC2491311	163
WMC2491312	158
WMC2491314	127
WMC2491315	7
WMC2491316	170
WMC2491318	94
WMC2491319	215
WMC2491320	207
WMC2491324	89
WMC2491325	218
WMC2491326	201
